producto;cod_barra;descripcion;precio;fecha_mod
4619035;4,89306E+12;PORTARROLLOS EAGLE T5159B PISTOLA AUTOM * 30MTS;$ 357,29;25/3/2021
4619041;6,94002E+12;PORTARROLLOS EZCO 8898S P/30 MTS(chico);$ 150,63;27/4/2021
4619042;7,34008E+12;PORTARROLLOS EZCO P/30-60 MTS 8898 L(GDE);$ 414,50;27/4/2021
4619030;3,15415E+12;PORTARROLLOS MAPED ERGOLOGIC 19MM*30 MTS C/CINTA;$ 95,65;14/8/2019
4619038;9,19995E+12;PORTARROLLOS OTA P/30 MTS 898M;$ 236,40;15/4/2021
4619007;6,9198E+12;PORTARROLLOS OTA P/30 MTS 898S;$ 170,40;15/4/2021
4619028;7,79815E+12;PORTARROLLOS OTA P/30-60 MTS  898L;$ 434,40;15/4/2021
4619022;7,79815E+12;PORTARROLLOS REPUESTO BUJE COMPLETO 30/60;$ 30,00;15/4/2021
4619043;7,79803E+12;PORTARROLLOS SUPER BS 30/60;$ 178,97;5/12/2020
4620007;9,19995E+12;PORTASELLOS METAL * 12 SUPER BS;$ 179,80;21/12/2020
4620001;9,19995E+12;PORTASELLOS METAL * 8 SUPER BS;$ 163,11;22/10/2020
4621001;7,7932E+12;PORTATABLERO PIZZINI CORRUGADO PLAST 40*50*5CM;$ 815,36;5/5/2021
4621003;7,7932E+12;PORTATABLERO PIZZINI CORRUGADO PLAST 50*60*5CM;$ 904,27;5/5/2021
4621002;9,19995E+12;PORTATABLERO PLANTEC CORRUG PLAST 44*54*5CM;$ 395,74;5/8/2020
4621004;9,19995E+12;PORTATABLERO PLANTEC CORRUG PLAST 52*62*5CM;$ 441,81;5/8/2020
4622012;7,89629E+12;PORTATACOS ACRIMET 954.1 ORGANIZADOR;$ 151,76;4/4/2019
4622010;7,89629E+12;PORTATACOS ACRIMET 954.2 ORGANIZADOR;$ 151,76;4/4/2019
4622011;7,89629E+12;PORTATACOS ACRIMET 954.3 ORGANIZADOR;$ 151,76;4/4/2019
4622001;7,7932E+12;PORTATACOS PIZZINI 0492 ACRIL 9*9 NEG/TRANS/AMBAR;$ 87,36;5/5/2021
4622006;9,19995E+12;PORTATACOS SBS ACRILICO 9*9 NEG/TRANS;$ 49,97;12/4/2021
4622014;6,95295E+12;PORTATACOS TALBOT METAL CALADO CELESTE;$ 232,57;24/4/2021
4622018;6,95295E+12;PORTATACOS TALBOT METAL CALADO NEGRO;$ 232,57;24/4/2021
4622015;6,95295E+12;PORTATACOS TALBOT METAL CALADO PLATA;$ 232,57;24/4/2021
4622017;6,95295E+12;PORTATACOS TALBOT METAL CALADO ROSA;$ 232,57;24/4/2021
4622016;6,95295E+12;PORTATACOS TALBOT METAL CALADO VDE MANZANA;$ 232,57;24/4/2021
4622019;6,95295E+12;PORTATACOS TALBOT METAL CALADO VIOLETA;$ 232,57;24/4/2021
4623001;7,89787E+12;PORTATARJETA CHIES 1323-6 P/120 UNID.;$ 46,40;4/4/2019
4623063;7,89787E+12;PORTATARJETA CHIES 1408.0 EJECUTIVO azul;$ 173,98;4/4/2019
4623062;7,89787E+12;PORTATARJETA CHIES 1408.0 EJECUTIVO negro;$ 173,98;4/4/2019
4623048;7,7955E+12;PORTATARJETA NEXT-WORK  210111 A4 C/ARO GOMA LISA;$ 156,04;26/3/2021
4623047;9,19995E+12;PORTATARJETA NEXT-WORK  21111 A4 T/GOMA C/CIERRE;$ 309,23;26/3/2021
4623045;7,7955E+12;PORTATARJETA NEXT-WORK  23001 T/GOMA  P/80 TARJETAS;$ 316,51;26/3/2021
4623046;7,7955E+12;PORTATARJETA NEXT-WORK  23002 T/BECERRO  P/80 TARJETAS;$ 341,98;26/3/2021
4623044;7,7955E+12;PORTATARJETA NEXT-WORK 21001 3 AÑILLOS T/GOMA;$ 317,63;26/3/2021
4623037;7,7955E+12;PORTATARJETA NEXT-WORK 210012 C/ANILLO T/GOMA;$ 316,51;26/3/2021
4623051;7,7955E+12;PORTATARJETA NEXT-WORK 210029 C/ANILLO T/GOMA;$ 349,25;26/3/2021
4623038;7,7955E+12;PORTATARJETA NEXT-WORK 21004 P/80 T/GOMA;$ 211,00;26/3/2021
4623039;7,7955E+12;PORTATARJETA NEXT-WORK 21005 P/160 T/GOMA;$ 294,68;26/3/2021
4623061;6,92653E+12;PORTATARJETA Z902 METAL CALADO;$ 60,34;28/10/2019
4659001;8,00083E+12;PORTATIZA GIOTTO * 5 U + 1 U. GRATIS;$ 422,52;11/3/2021
4624001;9,19995E+12;POSA LIBRO SEURAT DE MESA;$ 1.260,12;9/4/2021
4625007;4,20854E+11;PRECINTADORA HIRODE FINA ROJA;$ 444,22;8/3/2021
4625008;4,21854E+12;PRECINTADORA HIRODE REGULAR NARANJA;$ 438,44;8/3/2021
4625001;9,19995E+12;PRECINTADORA MOTEX AGUJA DE REP *5 U. FINA PLASTICO;$ 642,44;8/3/2021
4625009;9,19995E+12;PRECINTADORA MOTEX AGUJA DE REP *5 U. REGULAR PLASTICO;$ 642,44;8/3/2021
4625003;9,19995E+12;PRECINTADORA QIDA SF-5S TAGGING GUN;$ 18,53;4/4/2019
4626001;3,07123E+12;PRECINTOS 25MM * 5000 UNID. FINA;$ 546,97;16/3/2021
4626002;3,07123E+12;PRECINTOS 50MM * 5000 UNID. FINA;$ 562,39;16/3/2021
4626004;3,07123E+12;PRECINTOS 50MM * 5000 UNID. REGULAR/STANDARD;$ 562,39;16/3/2021
4626003;9,19995E+12;PRECINTOS GBL 35MM * 5000 UNID.;$ 16,00;4/4/2019
4626006;9,19995E+12;PRECINTOS LOOP LOCK '3' * 5000 UNID. MANUALES;$ 1.295,32;16/3/2021
4626005;9,19995E+12;PRECINTOS LOOP LOCK '6' * 5000 UNID. MANUALES;$ 1.305,90;16/3/2021
1812076;9,19992E+12;PUBLICIDAD CONCURSO FIN DE TEMPORADA 2019;$ 10.000,00;4/6/2020
4628062;4,00476E+12;PUNTERA EDDING 1880 0.05 DESCARTABLE;$ 120,04;3/5/2021
4628055;4,00476E+12;PUNTERA EDDING 1880 0.1 DESCARTABLE;$ 120,04;3/5/2021
4628056;4,00476E+12;PUNTERA EDDING 1880 0.2 DESCARTABLE;$ 120,04;3/5/2021
4628057;4,00476E+12;PUNTERA EDDING 1880 0.3 DESCARTABLE;$ 120,04;3/5/2021
4628058;4,00476E+12;PUNTERA EDDING 1880 0.4 DESCARTABLE;$ 120,04;3/5/2021
4628059;4,00476E+12;PUNTERA EDDING 1880 0.5 DESCARTABLE;$ 120,04;3/5/2021
4628060;4,00476E+12;PUNTERA EDDING 1880 0.7 DESCARTABLE;$ 120,04;3/5/2021
4628061;4,00476E+12;PUNTERA EDDING 1880 0.8 DESCARTABLE;$ 120,04;3/5/2021
4628108;7,7981E+12;PUNTERA PILOT/FILGO 0.05 SW-DR NEGRO;$ 119,34;11/3/2021
4628099;7,7981E+12;PUNTERA PILOT/FILGO 0.1 SW-DR NEGRO;$ 87,91;11/3/2021
4628100;7,7981E+12;PUNTERA PILOT/FILGO 0.2 SW-DR NEGRO;$ 87,91;11/3/2021
4628101;7,7981E+12;PUNTERA PILOT/FILGO 0.3 SW-DR NEGRO;$ 87,91;11/3/2021
4628102;7,7981E+12;PUNTERA PILOT/FILGO 0.4 SW-DR NEGRO;$ 87,91;11/3/2021
4628103;7,7981E+12;PUNTERA PILOT/FILGO 0.5 SW-DR NEGRO;$ 87,91;11/3/2021
4628104;7,7981E+12;PUNTERA PILOT/FILGO 0.6 SW-DR NEGRO;$ 87,91;11/3/2021
4628105;7,7981E+12;PUNTERA PILOT/FILGO 0.7 SW-DR NEGRO;$ 87,91;11/3/2021
4628106;7,7981E+12;PUNTERA PILOT/FILGO 0.8 SW-DR NEGRO;$ 87,91;11/3/2021
4628090;7,7932E+12;PUNTERA PIZZINI DP 0,05 NEGRO;$ 139,26;3/5/2021
4628002;7,7932E+12;PUNTERA PIZZINI DP 01 NEGRO;$ 121,19;3/5/2021
4628083;7,7932E+12;PUNTERA PIZZINI DP 02 NEGRO;$ 121,19;3/5/2021
4628084;7,7932E+12;PUNTERA PIZZINI DP 03 NEGRO;$ 121,19;3/5/2021
4628085;7,7932E+12;PUNTERA PIZZINI DP 04 NEGRO;$ 121,19;3/5/2021
4628086;7,7932E+12;PUNTERA PIZZINI DP 05 NEGRO;$ 121,19;3/5/2021
4628087;7,7932E+12;PUNTERA PIZZINI DP 06 NEGRO;$ 121,19;3/5/2021
4628088;7,7932E+12;PUNTERA PIZZINI DP 07 NEGRO;$ 121,19;3/5/2021
4628089;7,7932E+12;PUNTERA PIZZINI DP 08 NEGRO;$ 121,19;3/5/2021
4628107;7,7932E+12;PUNTERA PIZZINI DP 1.0 NEGRO;$ 121,19;3/5/2021
4628072;4,97013E+12;PUNTERA PROARTE -FT700- 0.05 DESC. OFERTA;$ 33,65;14/8/2019
4628073;4,97013E+12;PUNTERA PROARTE -FT700- 0.2 DESC. OFERTA;$ 33,60;14/8/2019
4628074;4,97013E+12;PUNTERA PROARTE -FT700- 0.3 DESC. OFERTA;$ 33,60;14/8/2019
4628075;4,97013E+12;PUNTERA PROARTE -FT700- 0.4 DESC. OFERTA;$ 33,60;14/8/2019
4628076;4,97013E+12;PUNTERA PROARTE -FT700- 0.5 DESC. OFERTA;$ 33,60;14/8/2019
4628077;4,97013E+12;PUNTERA PROARTE -FT700- 0.6 DESC. OFERTA;$ 33,60;14/8/2019
4628070;4,97013E+12;PUNTERA PROARTE -FT700- 0.7 DESC. OFERTA;$ 33,60;14/8/2019
4628078;7,79815E+12;PUNTERA ROTRING COLLEGE  JGO PUNT COMP *3U  699390;$ 6.161,53;4/2/2021
4628004;9,19995E+12;PUNTERA ROTRING ISOGRAPH 0.10 MM COMPLETA;$ 1.423,41;4/2/2021
4628006;7,79525E+12;PUNTERA ROTRING ISOGRAPH 0.20 MM COMPLETA;$ 1.423,41;4/2/2021
4628008;7,79525E+12;PUNTERA ROTRING ISOGRAPH 0.30 MM COMPLETA;$ 1.423,41;4/2/2021
4628081;9,19995E+12;PUNTERA ROTRING ISOGRAPH 0.35 MM COMPLETA;$ 1.423,41;4/2/2021
4628010;7,79525E+12;PUNTERA ROTRING ISOGRAPH 0.40 MM COMPLETA;$ 1.423,41;4/2/2021
4628012;7,79525E+12;PUNTERA ROTRING ISOGRAPH 0.50 MM COMPLETA;$ 1.423,41;4/2/2021
4628013;4,00686E+12;PUNTERA ROTRING ISOGRAPH 0.60 MM COMPLETA;$ 1.423,41;4/2/2021
4628015;9,19995E+12;PUNTERA ROTRING ISOGRAPH 0.70 MM COMPLETA;$ 1.423,41;4/2/2021
4628016;9,19995E+12;PUNTERA ROTRING ISOGRAPH 0.80 MM COMPLETA;$ 1.423,41;4/2/2021
4628018;4,00686E+12;PUNTERA ROTRING ISOGRAPH 1.00 MM COMPLETA;$ 1.423,41;4/2/2021
4628020;9,19995E+12;PUNTERA ROTRING ISOGRAPH 1.40 MM COMPLETA;$ 2.836,00;4/2/2021
4628022;4,00686E+12;PUNTERA ROTRING ISOGRAPH 2.00 MM COMPLETA;$ 2.836,00;4/2/2021
4628023;4,00686E+12;PUNTERA ROTRING ISOGRAPH SUELTAS 0.10 MM;$ 989,64;4/2/2021
4628024;4,00686E+12;PUNTERA ROTRING ISOGRAPH SUELTAS 0.20 MM;$ 989,64;4/2/2021
4628025;4,00686E+12;PUNTERA ROTRING ISOGRAPH SUELTAS 0.30 MM;$ 989,64;4/2/2021
4628026;4,00686E+12;PUNTERA ROTRING ISOGRAPH SUELTAS 0.40 MM;$ 989,64;4/2/2021
4628027;4,00686E+12;PUNTERA ROTRING ISOGRAPH SUELTAS 0.50 MM;$ 989,64;4/2/2021
4628028;4,00686E+12;PUNTERA ROTRING ISOGRAPH SUELTAS 0.60 MM;$ 989,64;4/2/2021
4628029;4,00686E+12;PUNTERA ROTRING ISOGRAPH SUELTAS 0.70 MM;$ 989,64;4/2/2021
4628030;4,00686E+12;PUNTERA ROTRING ISOGRAPH SUELTAS 0.80 MM;$ 989,64;4/2/2021
4628031;9,19995E+12;PUNTERA ROTRING ISOGRAPH SUELTAS 1.00 MM;$ 989,64;4/2/2021
4628032;9,19995E+12;PUNTERA ROTRING ISOGRAPH SUELTAS 1.20 MM;$ 989,64;4/2/2021
4628033;9,19995E+12;PUNTERA ROTRING ISOGRAPH SUELTAS 1.40 MM;$ 2.269,65;4/2/2021
4628034;9,19995E+12;PUNTERA ROTRING ISOGRAPH SUELTAS 2.00 MM;$ 2.269,65;4/2/2021
4628037;9,19995E+12;PUNTERA ROTRING LIQUIDO LIMPIAD 100 CC;$ 981,08;4/2/2021
4628042;9,19995E+12;PUNTERA STAEDTLER JGO MARSMATIC 700-C;$ 4.310,07;12/5/2021
3643030;4,90278E+12;PUNTERA UNI PIN-02-200 AGUA NEGRO OFERTA;$ 95,80;12/5/2021
4628109;4,90278E+12;PUNTERA UNI PIN-200 * 6 PIEZAS;$ 1.084,86;12/5/2021
4629028;7,79041E+12;PURPURINA ETERNA 12gs ALPACA;$ 132,83;15/4/2021
4629001;7,79041E+12;PURPURINA ETERNA 12gs COBRE EXTRAFINO;$ 132,83;15/4/2021
4629002;7,79041E+12;PURPURINA ETERNA 12gs GRAFITO;$ 92,99;15/4/2021
4629029;7,79041E+12;PURPURINA ETERNA 12gs ORO DUCADO;$ 132,84;15/4/2021
4629005;7,79041E+12;PURPURINA ETERNA 12gs ORO GRIEGO;$ 132,84;15/4/2021
4629027;7,79041E+12;PURPURINA ETERNA 12gs ORO LITOGRAFICO;$ 132,84;15/4/2021
4629026;7,79041E+12;PURPURINA ETERNA 12gs ORO RICO;$ 132,84;15/4/2021
4629025;7,79041E+12;PURPURINA ETERNA 12gs PLATA;$ 132,84;15/4/2021
4629009;7,79041E+12;PURPURINA ETERNA 12gs PLOMO;$ 132,84;15/4/2021
4629008;9,19995E+12;PURPURINA ETERNA 30CC PLOMO;$ 132,83;15/4/2021
4629021;9,19995E+12;PURPURINA EUREKA 30CC COBRE;$ 210,21;9/3/2021
4629022;9,19995E+12;PURPURINA EUREKA 30CC ORO;$ 210,21;9/3/2021
4629023;9,19995E+12;PURPURINA EUREKA 30CC ORO DUCATTE;$ 210,21;9/3/2021
4629024;9,19995E+12;PURPURINA EUREKA 30CC PLATA;$ 210,21;9/3/2021
5101001;8,8514E+12;RACIONADOR CINTA EMBALAJE C/MANGO W88/CD800;$ 65,58;15/8/2019
5101009;6,92398E+12;RACIONADOR CINTA EMBALAJE LUCKY S/MANGO;$ 278,86;8/3/2021
5101007;3,66666E+12;RACIONADOR EZCO CINTA EMBALAJE C/MANGO;$ 527,12;27/4/2021
5101010;6,92372E+12;RACIONADOR EZCO CINTA EMBALAJE S/MANGO;$ 193,87;27/4/2021
5101008;4,00012E+11;RACIONADOR SCOTCH DP300 CINTA EMBAL. S/MANGO OFERTA;$ 141,85;4/7/2019
5153954;4,71681E+12;REGALERIA 47 STREET Q47-05P PORTACOSMETICO;$ 130,27;20/4/2020
5153953;4,71681E+12;REGALERIA 47 STREET Q47-09P PORTACOSMETICO;$ 147,27;20/4/2020
5153956;4,71681E+12;REGALERIA 47 STREET Q47-27P PORTACOSMETICO;$ 130,27;20/4/2020
22041;5,9931E+12;REGALERIA ALCANCIA 17400 CACTUS CERAMICA;$ 437,36;30/3/2021
22045;5,9931E+12;REGALERIA ALCANCIA 18649 LLAMA CERAMICA;$ 359,49;30/3/2021
22043;4,99474E+12;REGALERIA ALCANCIA 18651 LLAMA CERAMICA;$ 380,85;30/3/2021
22046;5,9931E+12;REGALERIA ALCANCIA 18652 LLAMA CERAMICA;$ 529,10;30/3/2021
22044;5,9931E+12;REGALERIA ALCANCIA 18656 CACTUS CERAMICA;$ 380,85;30/3/2021
22031;5,9941E+12;REGALERIA ALCANCIA 4250 ESPEJOS;$ 83,79;30/3/2021
5102627;7,79814E+12;REGALERIA ALCANCIA AUTO/TREN/CERAMICA (810153);$ 7,11;20/4/2020
5445920;7,79828E+12;REGALERIA ALCANCIA AVENGERS CUAD LATA PPR;$ 75,32;20/4/2020
5445913;7,79828E+12;REGALERIA ALCANCIA BOCA JRS CUAD LATA PPR;$ 66,07;20/4/2020
5445921;7,79828E+12;REGALERIA ALCANCIA FROZEN CUAD LATA PPR;$ 75,32;20/4/2020
5153331;7,79819E+12;REGALERIA ALCANCIA HENRY MONSTER RED LATA PPR;$ 75,11;20/4/2020
5445916;7,79828E+12;REGALERIA ALCANCIA INDEPENDIENTE CUAD LATA PPR;$ 66,07;20/4/2020
5445917;7,79828E+12;REGALERIA ALCANCIA MICKEY CUAD LATA PPR;$ 75,32;20/4/2020
5154370;7,79828E+12;REGALERIA ALCANCIA MINIONS CUAD LATA PPR;$ 75,32;20/4/2020
5153959;7,79819E+12;REGALERIA ALCANCIA MINIONS RED LATA PPR;$ 64,55;20/4/2020
5445911;7,79828E+12;REGALERIA ALCANCIA MINNIE CUAD LATA PPR;$ 75,32;20/4/2020
5151881;7,79819E+12;REGALERIA ALCANCIA MUPPETS RED LATA PPR;$ 64,55;20/4/2020
5445912;7,79828E+12;REGALERIA ALCANCIA PEPPA PIG CUAD LATA PPR;$ 66,07;20/4/2020
5445910;7,79828E+12;REGALERIA ALCANCIA PRINCESAS CUAD LATA PPR;$ 75,32;20/4/2020
5154589;7,79819E+12;REGALERIA ALCANCIA PRINCESAS RED LATA PPR;$ 60,00;20/4/2020
5445915;7,79828E+12;REGALERIA ALCANCIA RACING CLUB CUAD LATA PPR;$ 66,07;20/4/2020
5445914;7,79828E+12;REGALERIA ALCANCIA RIVER PLATE CUAD LATA PPR;$ 66,07;20/4/2020
5445919;7,79828E+12;REGALERIA ALCANCIA SPIDERMAN CUAD LATA PPR;$ 75,32;20/4/2020
5445918;7,79828E+12;REGALERIA ALCANCIA STAR WARS CUAD LATA PPR;$ 75,32;20/4/2020
5445922;7,79828E+12;REGALERIA ALCANCIA TSUM TSUM CUAD LATA PPR;$ 75,32;20/4/2020
5153372;92626443903;REGALERIA ALHAJERO SF517 SOFIA BAUL MUSICAL;$ 289,08;5/1/2021
5154250;5,9931E+12;REGALERIA ALMOHADILLA 16214 BLISTER * 4 U.;$ 77,45;30/3/2021
5154843;5,9931E+12;REGALERIA ALMOHADILLA 18417 BLISTER * 12 U.;$ 216,30;30/3/2021
5154785;5,9931E+12;REGALERIA ALMOHADILLA 18419 BLISTER * 20 U.;$ 495,68;30/3/2021
5445080;6,95055E+12;REGALERIA ANOTADOR 385787 AUTO;$ 46,18;20/4/2020
5445881;92626395899;REGALERIA ANOTADOR EM861 3D DISNEY;$ 35,96;5/1/2021
5151443;92626395981;REGALERIA ANOTADOR FF110 MAFALDA 3D 60 H;$ 49,69;5/1/2021
5155208;1804336;REGALERIA APOYA CELULAR 1804336 MANO;$ 64,35;20/4/2020
5153882;92626409602;REGALERIA BANDEJA RECTANG * 2 U. BB983L BARBIE;$ 173,45;5/1/2021
5155151;6,95246E+12;REGALERIA BANDERITA 1046 SOLDADO;$ 54,79;30/3/2021
5155080;7,79817E+12;REGALERIA BLOCK 1219148 SIMONES;$ 34,00;4/5/2021
5155884;92626498071;REGALERIA BLOW PEN BO056 BOCA JRS;$ 262,80;5/1/2021
5155885;92626510827;REGALERIA BLOW PEN CK408 UNICORNIO;$ 262,80;5/1/2021
5155886;92626487228;REGALERIA BLOW PEN DI046 MUNDO DINO;$ 262,80;5/1/2021
5155887;92626510810;REGALERIA BLOW PEN FA462 FROZEN;$ 262,80;5/1/2021
5155888;92626510797;REGALERIA BLOW PEN HA472 SPIDERMAN;$ 262,80;5/1/2021
5155889;92626498033;REGALERIA BLOW PEN RI016 RIVER PLATE;$ 262,80;5/1/2021
5155890;92626510803;REGALERIA BLOW PEN SI466 SIMONES;$ 262,80;5/1/2021
5151012;9,19995E+12;REGALERIA BOLIGRAFO 1008087 (2139) BUS;$ 3,90;20/4/2020
5155687;;REGALERIA BOLIGRAFO 1404072 CAPSULA AVION * 10 U.;$ 130,00;5/10/2020
5445308;5,9931E+12;REGALERIA BOLIGRAFO 14281 GIGANTE;$ 39,47;30/3/2021
5153746;9,19995E+12;REGALERIA BOLIGRAFO 1502033 GUITARRA;$ 32,08;20/4/2020
5445045;9,19995E+12;REGALERIA BOLIGRAFO 1510090 DELFIN;$ 44,02;20/4/2020
5154771;5,9931E+12;REGALERIA BOLIGRAFO 16088 OJITOS MOVILES  * U.;$ 58,15;30/3/2021
5154578;5,9931E+12;REGALERIA BOLIGRAFO 17173 ANTEOJOS LUZ * 2 U.;$ 50,74;30/3/2021
5154775;5,9931E+12;REGALERIA BOLIGRAFO 17182 CORNETA * 12 U.;$ 366,61;30/3/2021
5154770;5,9931E+12;REGALERIA BOLIGRAFO 17562 EMOJI * U.;$ 111,75;30/3/2021
5155708;5,9931E+12;REGALERIA BOLIGRAFO 19003 UNICORNIO * 12 U.;$ 419,94;30/3/2021
5155710;5,9931E+12;REGALERIA BOLIGRAFO 19026 UNICORNIO * 12 U.;$ 783,70;30/3/2021
5155702;5,9931E+12;REGALERIA BOLIGRAFO 19041 SILICONA HOJA * U.;$ 123,83;30/3/2021
5155701;5,9931E+12;REGALERIA BOLIGRAFO 19042 SILICONA MARIPOSA * U.;$ 129,21;30/3/2021
5155193;1905051;REGALERIA BOLIGRAFO 1905051 POM POM * 12 U.;$ 475,20;20/4/2020
5155834;5,9931E+12;REGALERIA BOLIGRAFO 19053 PASTELITO/CORONA * U.;$ 126,57;30/3/2021
5155143;9,19995E+12;REGALERIA BOLIGRAFO 19061 HELADO * U.;$ 180,24;30/3/2021
5155302;5,9931E+12;REGALERIA BOLIGRAFO 19062 DELFIN * U.;$ 108,15;30/3/2021
5155700;5,9931E+12;REGALERIA BOLIGRAFO 19077 UNICORNIO * U.;$ 72,68;30/3/2021
5155291;5,9931E+12;REGALERIA BOLIGRAFO 19083 UNICORNIO 10 COL. * U.;$ 99,49;30/3/2021
5155113;9,19995E+12;REGALERIA BOLIGRAFO 19182 LENTEJ. 6 COL. * U.;$ 106,70;30/3/2021
5155110;6,92223E+12;REGALERIA BOLIGRAFO 19642 6 COL. * U. BP-2039;$ 76,42;30/3/2021
5155186;9,19995E+12;REGALERIA BOLIGRAFO 19689 CUERPO GOMA GATO;$ 90,84;30/3/2021
5155927;9,19995E+12;REGALERIA BOLIGRAFO 19690 CUERPO GOMA SIRENA;$ 90,84;30/3/2021
5155187;9,19995E+12;REGALERIA BOLIGRAFO 19691 CUERPO GOMA SIRENA;$ 50,47;30/3/2021
5155699;5,9931E+12;REGALERIA BOLIGRAFO 19701 AGUA BRILLO;$ 146,30;30/3/2021
5155703;6,9272E+12;REGALERIA BOLIGRAFO 20104 DIAMANTE;$ 104,75;30/3/2021
5155673;5,9931E+12;REGALERIA BOLIGRAFO 20328 METAL COL PASTEL;$ 251,64;30/3/2021
5155674;5,9931E+12;REGALERIA BOLIGRAFO 20329 BRILLO;$ 275,04;30/3/2021
5155711;5,9931E+12;REGALERIA BOLIGRAFO 20360 CARAMELO * 12 U.;$ 667,13;30/3/2021
5155707;5,9931E+12;REGALERIA BOLIGRAFO 20383 C/SOPAPA;$ 87,78;30/3/2021
5155919;5,9931E+12;REGALERIA BOLIGRAFO 20385 GLITTER UNICORNIO * 12 U.;$ 1.626,24;30/3/2021
5155715;5,9931E+12;REGALERIA BOLIGRAFO 20408 DINOS * 12 U.;$ 540,73;30/3/2021
5155713;5,9931E+12;REGALERIA BOLIGRAFO 20411 PLANETA * 12 U.;$ 596,90;30/3/2021
5155712;5,9931E+12;REGALERIA BOLIGRAFO 20416 PEZ/ESTRELLA * 12 U.;$ 610,95;30/3/2021
5155709;5,9931E+12;REGALERIA BOLIGRAFO 20418 HAMB,/FRITAS * 12 U.;$ 667,13;30/3/2021
5155714;5,9931E+12;REGALERIA BOLIGRAFO 20434 DINOS * 12 U.;$ 1.053,36;30/3/2021
5445387;9,19995E+12;REGALERIA BOLIGRAFO 512009 DELFIN;$ 46,45;20/4/2020
5151210;92626392263;REGALERIA BORLA NAVIDAD * 14 U. HELLO KITTY;$ 430,02;5/1/2021
5151208;92626383001;REGALERIA BORLA NAVIDAD CA841 * 14 U. CAMPANITA;$ 430,02;5/1/2021
5154949;9,19995E+12;REGALERIA BOTELLA 1702009 MOSQUETON;$ 247,50;20/4/2020
5155989;9,19995E+12;REGALERIA BOTELLA 1702050 C/PICO;$ 247,50;20/4/2021
5154594;9,19995E+12;REGALERIA BOTELLA 702067 COCTELERA;$ 314,83;20/4/2020
5154224;5,9931E+12;REGALERIA BROCHE 16343 DECORADO * 6 UNID.;$ 40,84;30/3/2021
5155746;1704260;REGALERIA BROCHE 1704258 MADERA COLOR * 50 U.;$ 231,00;30/3/2021
5155745;1704258;REGALERIA BROCHE 1704258 MADERA MINI COLOR * 100 U.;$ 282,98;30/3/2021
5445960;9,19995E+12;REGALERIA BROCHE 20253 MADERA MINI * 100 U.;$ 210,67;30/3/2021
5155719;9,19995E+12;REGALERIA BROCHE 20254 MADERA MINI COLOR * 100 U.;$ 228,23;30/3/2021
5155720;9,19995E+12;REGALERIA BROCHE 20255 MADERA * 100 U.;$ 220,04;30/3/2021
5155823;9,19995E+12;REGALERIA BROCHE 20256 MADERA * 100 U.;$ 220,04;30/3/2021
5155824;9,19995E+12;REGALERIA BROCHE 20257 MADERA COLOR * 100 U.;$ 711,48;30/3/2021
5445003;5,9931E+12;REGALERIA CAJA 12526 SET CORAZON;$ 410,95;30/3/2021
5445612;5,9931E+12;REGALERIA CAJA 12530 SET * 2 U. REDONDAS TRANSP.;$ 428,98;30/3/2021
5445734;5,9931E+12;REGALERIA CAJA 13504 CUADRADA PINTADA;$ 261,35;30/3/2021
5445716;5,9931E+12;REGALERIA CAJA 13505 CUADRADA BORDADA;$ 152,13;30/3/2021
5445717;5,9931E+12;REGALERIA CAJA 13508 BAUL ESPEJOS;$ 193,62;30/3/2021
5155664;5,9931E+12;REGALERIA CAJA 20116 PLAST 6 DIVISIONES;$ 263,34;30/3/2021
5155665;5,9931E+12;REGALERIA CAJA 20118 PLAST 6 DIVISIONES;$ 532,53;30/3/2021
5148643;5,9931E+12;REGALERIA CAJITA 10857 CORAZON TRANSP;$ 38,41;30/3/2021
5155679;9,19995E+12;REGALERIA CANASTA 19203 CALADA PLAST;$ 69,64;30/3/2021
5155691;5,9931E+12;REGALERIA CANASTA 19239 CALADA PLAST;$ 438,90;30/3/2021
5155717;5,9931E+12;REGALERIA CANASTA 19251 CALADA PLAST;$ 497,42;30/3/2021
5155663;5,9931E+12;REGALERIA CANASTA 19893 CALADA PLAST;$ 56,53;30/3/2021
5154584;5,9931E+12;REGALERIA CANASTO 17571 CUERO UNICORNIO;$ 436,53;30/3/2021
5445548;9,19995E+12;REGALERIA CANTIMPLORA HELLO KITTY TAPA TAZA;$ 66,16;20/4/2020
5445547;9,19995E+12;REGALERIA CANTIMPLORA MINNIE TAPA TAZA;$ 66,16;20/4/2020
5153324;7,79653E+12;REGALERIA CANTIMPLORA SPIDERMAN TAPA TAZA;$ 66,16;20/4/2020
5154203;5,9931E+12;REGALERIA CAPA DE LLUVIA 15605 DINO;$ 463,85;30/3/2021
5154558;5,9931E+12;REGALERIA CAPA DE LLUVIA 17375 UNICORNIO;$ 463,85;30/3/2021
5155429;7,79401E+12;REGALERIA CARTERITA HLP09337 MY LITTLE PONY;$ 664,84;21/4/2021
5151051;5,9931E+12;REGALERIA CARTUCHERA 12541 BORDADA;$ 161,94;30/3/2021
5154583;5,9931E+12;REGALERIA CESTO 17573 CUERO UNICORNIO;$ 510,26;30/3/2021
5154936;64.50;REGALERIA CESTO 523014 PLASTICO;$ 146,95;20/4/2020
5155827;7,79819E+12;REGALERIA CHEZ NINIO 7100 SET COSMETICA;$ 136,30;3/12/2020
